Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
1164;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Total Allopathy Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1165;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Nos.,Ayush Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1166;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Beds,Ayush Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1167;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Dispensary,Ayush Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1168;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Nos.,Govt. Hospitals Allopathy Hospitals Indian System of Medicine Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1169;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Beds,Govt. Hospitals Allopathy Hospitals Indian System of Medicine Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1170;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Nos.,Pvt. Hospitals Including Nursing Homes Clinics;Ensure availability and sustainable management of water and sanitation for all;6
1171;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Beds,Pvt. Hospitals Including Nursing Homes Clinics;Ensure availability and sustainable management of water and sanitation for all;6
1172;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Nos.,Total No.of Hospitals and Beds Govt Private;Ensure availability and sustainable management of water and sanitation for all;6
1173;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Beds,Total No.of Hospitals and Beds Govt Private;Ensure availability and sustainable management of water and sanitation for all;6
1174;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;% to state total,Total No.of Hospitals and Beds Govt Private;Ensure availability and sustainable management of water and sanitation for all;6
1175;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Govt,No.of Doctors;Ensure availability and sustainable management of water and sanitation for all;6
1176;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Priva.,No.of Doctors;Ensure availability and sustainable management of water and sanitation for all;6
1177;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Total,No.of Doctors;Ensure availability and sustainable management of water and sanitation for all;6
1178;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;% to state total,No.of Doctors;Ensure availability and sustainable management of water and sanitation for all;6
1179;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Medical Shops;Ensure availability and sustainable management of water and sanitation for all;6
1180;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;Blood Banks;Ensure availability and sustainable management of water and sanitation for all;6
1181;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;D.p.t,Immunisation;Ensure availability and sustainable management of water and sanitation for all;6
1182;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;Polio,Immunisation;Ensure availability and sustainable management of water and sanitation for all;6
1183;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;Bcg,Immunisation;Ensure availability and sustainable management of water and sanitation for all;6
1184;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;M.r,Immunisation;Ensure availability and sustainable management of water and sanitation for all;6
1185;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;Td,Immunisation;Ensure availability and sustainable management of water and sanitation for all;6
1186;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;Pentavalent includes Dpt Hepatities B,Immunisation;Ensure availability and sustainable management of water and sanitation for all;6
1187;11;Health & Family Welfare Services;11.3;Immunisation given to Children during 2019-20 In Numbers;Rota,Immunisation;Ensure availability and sustainable management of water and sanitation for all;6
1189;11;Health & Family Welfare Services;11.4;Family Welfare Services In numbers;Tubectomy,Sterlisation during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1193;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,Identified Aids patients,Aids Patients identified and death occured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1194;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,Identified Aids patients,Aids Patients identified and death occured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1195;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Ts/tg,Identified Aids patients,Aids Patients identified and death occured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1196;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Total,Identified Aids patients,Aids Patients identified and death occured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1197;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,Aids Patients Death Occured,Aids Patients identified and death occured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1198;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,Aids Patients Death Occured,Aids Patients identified and death occured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1199;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Ts/tg,Aids Patients Death Occured,Aids Patients identified and death occured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1200;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Total,Aids Patients Death Occured,Aids Patients identified and death occured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1201;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,Identified Leprosy patients,Lepros Patients identified and cured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1202;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,Identified Leprosy patients,Lepros Patients identified and cured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1203;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Total,Identified Leprosy patients,Lepros Patients identified and cured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1204;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,Leprosy Patients Cured,Lepros Patients identified and cured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1205;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,Leprosy Patients Cured,Lepros Patients identified and cured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1206;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Total,Leprosy Patients Cured,Lepros Patients identified and cured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1207;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Male,Identified T.b Patients,T.b patients identified cured and death occured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1208;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Female,Identified T.b Patients,T.b patients identified cured and death occured during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
